DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CI-CJ (26-27),"Manufacture of electronic, optical and electrical products",12,100,5
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,19,245,10
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,19,255,5
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,20,210,10
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,21,250,10
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,23,220,0
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,21,220,0
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,24,235,5
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CK-CL (28-30),Manufacture of machinery and transport equipment,23,365,45
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",18,245,100
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",19,240,30
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",21,355,40
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",20,265,60
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",22,265,60
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",17,325,70
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",21,235,35
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",CM (31-33),"Other manufacturing, repair and installation",17,205,45
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",329,1075,110
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",367,1165,110
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",401,1255,80
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",373,1365,110
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",403,1320,95
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",351,1360,140
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",390,1430,110
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",DE (35-39),"Electricity, gas, water; sewerage and waste management",336,1560,170
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,150,1850,230
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,137,1500,230
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,146,1750,190
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,148,1900,170
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,147,1700,180
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,85,1750,145
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,112,2200,135
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",41,Construction of buildings,131,1400,185
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,115,760,180
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,113,880,85
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,128,1195,110
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,111,850,35
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,88,785,60
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,92,1085,45
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,89,915,80
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",42,Civil engineering,93,1125,65
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,213,2620,480
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,209,2920,295
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,205,2920,345
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,212,2740,370
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,229,2935,385
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,157,2205,445
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,243,3455,305
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",43,Specialised construction activities,241,3055,540
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,141,2325,620
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,109,2280,305
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,133,2095,265
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,140,2230,255
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,127,2375,335
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,128,2000,315
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,116,1815,605
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",45,Motor trades,116,2140,315
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,88,2250,700
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,78,2265,430
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,82,2215,315
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,88,2205,355
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,85,1845,275
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,64,1790,265
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,91,2065,255
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",46,Wholesale trade,100,1940,225
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,318,3935,13400
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,325,3760,6760
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,387,3895,6495
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,348,3705,6630
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,335,3735,6705
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,410,3800,6275
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,299,3865,6665
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",47,Retail trade,309,3740,6315
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",96,2035,990
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",103,2040,635
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",107,2145,360
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",103,1995,395
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",98,2165,345
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",57,2015,305
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",91,1690,440
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",49-51,"Land, water and air transport",115,1760,330
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,3,880,180
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,3,985,125
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,3,980,125
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,6,945,100
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,8,1170,140
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,7,830,95
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,6,910,175
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",52,Warehousing and transport support activities,23,995,115
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,36,700,400
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,32,600,200
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,32,600,195
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,33,550,300
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,32,635,225
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,24,640,250
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,25,625,185
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",53,Postal and courier activities,25,655,235
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,140,1975,3920
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,148,2245,1695
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,154,1995,1710
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,139,2050,1400
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,119,2635,2615
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,80,1730,1705
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,103,1715,1440
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",55,Accommodation,141,2330,2130
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,107,2200,6600
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,118,2125,2450
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,138,2000,3200
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,143,2170,3325
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,157,1960,2975
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,79,2080,2425
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,95,2020,3375
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",56,Food and beverage service activities,122,2390,2975
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,33,315,500
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,31,435,265
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,26,380,210
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,26,395,175
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,25,480,170
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,22,400,170
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,20,275,145
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",58-60,Publishing; film and TV production and broadcasting,22,275,140
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,56,860,680
2016,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,69,925,320
2017,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,77,770,190
2018,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,81,925,200
2019,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,84,1085,270
2020,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,71,1035,250
2021,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,93,1070,225
2022,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",61-63,Telecommunications; information technology,120,1275,310
2015,TLM62,"Inverness & Nairn and Moray, Badenoch & Strathspey",64,Financial service activities,59,350,340
