DATE,ITL_code,GEOGRAPHY_NAME,SIC_CODE,SIC07_description,gva,JOBCOUNT_FULLTIME,JOBCOUNT_PARTTIME
2020,TLE12,East Riding of Yorkshire,56,Food and beverage service activities,93,2040,4500
2021,TLE12,East Riding of Yorkshire,56,Food and beverage service activities,181,2620,5200
2022,TLE12,East Riding of Yorkshire,56,Food and beverage service activities,259,3095,5200
2015,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,16,70,30
2016,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,23,450,130
2017,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,27,90,130
2018,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,32,150,120
2019,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,28,640,40
2020,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,12,105,45
2021,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,26,245,190
2022,TLE12,East Riding of Yorkshire,58-60,Publishing; film and TV production and broadcasting,31,395,110
2015,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,111,1775,540
2016,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,111,2050,295
2017,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,116,1865,310
2018,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,139,2320,700
2019,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,162,1915,545
2020,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,127,1965,540
2021,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,209,2175,565
2022,TLE12,East Riding of Yorkshire,61-63,Telecommunications; information technology,229,2070,400
2015,TLE12,East Riding of Yorkshire,64,Financial service activities,88,410,470
2016,TLE12,East Riding of Yorkshire,64,Financial service activities,92,300,200
2017,TLE12,East Riding of Yorkshire,64,Financial service activities,71,570,185
2018,TLE12,East Riding of Yorkshire,64,Financial service activities,75,495,165
2019,TLE12,East Riding of Yorkshire,64,Financial service activities,69,320,170
2020,TLE12,East Riding of Yorkshire,64,Financial service activities,76,355,190
2021,TLE12,East Riding of Yorkshire,64,Financial service activities,66,245,210
2022,TLE12,East Riding of Yorkshire,64,Financial service activities,69,360,215
2015,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",26,485,330
2016,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",25,355,130
2017,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",20,365,180
2018,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",20,310,95
2019,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",10,245,120
2020,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",8,245,110
2021,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",7,255,110
2022,TLE12,East Riding of Yorkshire,65-66,"Insurance, pension funding and auxiliary financial activities",23,570,160
2015,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",194,1005,770
2016,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",208,790,640
2017,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",227,900,505
2018,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",234,930,470
2019,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",196,930,510
2020,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",230,940,530
2021,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",233,1110,455
2022,TLE12,East Riding of Yorkshire,68,"Real estate activities, excluding imputed rental",217,855,585
2015,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,114,895,590
2016,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,108,955,325
2017,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,140,1350,430
2018,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,167,1085,455
2019,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,185,1060,450
2020,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,171,1350,540
2021,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,184,1380,400
2022,TLE12,East Riding of Yorkshire,69,Legal and accounting activities,270,1450,495
2015,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,43,1345,720
2016,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,32,1650,490
2017,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,30,1980,625
2018,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,31,2335,715
2019,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,49,3350,785
2020,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,73,2475,580
2021,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,63,2725,785
2022,TLE12,East Riding of Yorkshire,70,Head offices and management consultancy,78,2050,1050
2015,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,49,1535,340
2016,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,53,1630,360
2017,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,49,1430,360
2018,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,45,1510,345
2019,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,57,1935,380
2020,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,50,1205,280
2021,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,58,1335,185
2022,TLE12,East Riding of Yorkshire,71,Architectural and engineering activities,77,910,215
2015,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,20,465,1040
2016,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,21,250,140
2017,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,21,610,95
2018,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,25,455,440
2019,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,17,220,100
2020,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,16,225,5
2021,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,32,120,85
2022,TLE12,East Riding of Yorkshire,72-73,Research and development; advertising and market research,39,715,285
2015,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",14,435,250
2016,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",18,955,60
2017,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",27,585,285
2018,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",21,315,130
2019,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",22,330,170
2020,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",26,425,160
2021,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",22,245,55
2022,TLE12,East Riding of Yorkshire,74,"Other professional, scientific and technical activities",7,395,215
2015,TLE12,East Riding of Yorkshire,75,Veterinary activities,22,225,250
2016,TLE12,East Riding of Yorkshire,75,Veterinary activities,26,150,75
2017,TLE12,East Riding of Yorkshire,75,Veterinary activities,30,250,150
2018,TLE12,East Riding of Yorkshire,75,Veterinary activities,35,225,100
2019,TLE12,East Riding of Yorkshire,75,Veterinary activities,38,300,300
2020,TLE12,East Riding of Yorkshire,75,Veterinary activities,27,250,175
2021,TLE12,East Riding of Yorkshire,75,Veterinary activities,40,225,125
2022,TLE12,East Riding of Yorkshire,75,Veterinary activities,44,300,125
2015,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,43,615,110
2016,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,44,195,20
2017,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,65,250,25
2018,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,64,385,30
2019,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,50,140,20
2020,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,50,620,105
2021,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,58,335,20
2022,TLE12,East Riding of Yorkshire,77,Rental and leasing activities,49,290,240
2015,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,49,2095,1280
2016,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,75,1625,995
2017,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,102,2000,1485
2018,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,229,1895,1960
2019,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,348,2600,1200
2020,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,317,2115,1045
2021,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,362,1975,1145
2022,TLE12,East Riding of Yorkshire,78-80,Employment activities; tourism and security services,400,1650,725
2015,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,15,920,930
2016,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,15,800,805
2017,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,24,1030,1250
2018,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,25,890,1180
2019,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,27,1095,1155
2020,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,20,775,935
2021,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,37,735,1240
2022,TLE12,East Riding of Yorkshire,81,Services to buildings and landscape activities,49,600,1075
2015,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,134,1820,840
2016,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,164,1450,1115
2017,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,151,1175,245
2018,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,103,1325,565
2019,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,40,900,385
2020,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,31,1460,530
2021,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,35,1000,465
2022,TLE12,East Riding of Yorkshire,82,Office administration and business support activities,47,1100,295
2015,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,524,6060,7360
2016,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,435,5400,3075
2017,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,430,5450,2840
2018,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,412,4875,2720
2019,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,426,4950,2655
2020,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,462,5175,2200
2021,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,480,5225,2200
2022,TLE12,East Riding of Yorkshire,O (84),Public administration and defence,517,5720,2480
2015,TLE12,East Riding of Yorkshire,P (85),Education,329,5640,12290
2016,TLE12,East Riding of Yorkshire,P (85),Education,300,4410,5105
2017,TLE12,East Riding of Yorkshire,P (85),Education,296,4665,5660
2018,TLE12,East Riding of Yorkshire,P (85),Education,322,5360,5930
2019,TLE12,East Riding of Yorkshire,P (85),Education,339,4885,5700
2020,TLE12,East Riding of Yorkshire,P (85),Education,332,5275,5350
2021,TLE12,East Riding of Yorkshire,P (85),Education,365,5345,5690
2022,TLE12,East Riding of Yorkshire,P (85),Education,411,5115,5655
2015,TLE12,East Riding of Yorkshire,86,Human health activities,311,4040,7680
2016,TLE12,East Riding of Yorkshire,86,Human health activities,305,4050,3275
2017,TLE12,East Riding of Yorkshire,86,Human health activities,284,3840,3185
2018,TLE12,East Riding of Yorkshire,86,Human health activities,305,4130,2805
2019,TLE12,East Riding of Yorkshire,86,Human health activities,333,4175,3470
2020,TLE12,East Riding of Yorkshire,86,Human health activities,327,4255,3430
2021,TLE12,East Riding of Yorkshire,86,Human health activities,364,4350,4490
2022,TLE12,East Riding of Yorkshire,86,Human health activities,335,5525,3625
2015,TLE12,East Riding of Yorkshire,87,Residential care activities,67,2250,3850
2016,TLE12,East Riding of Yorkshire,87,Residential care activities,71,3000,2595
2017,TLE12,East Riding of Yorkshire,87,Residential care activities,77,2825,2390
2018,TLE12,East Riding of Yorkshire,87,Residential care activities,74,2500,2025
2019,TLE12,East Riding of Yorkshire,87,Residential care activities,86,2600,2075
2020,TLE12,East Riding of Yorkshire,87,Residential care activities,101,2425,1925
2021,TLE12,East Riding of Yorkshire,87,Residential care activities,121,2950,1875
2022,TLE12,East Riding of Yorkshire,87,Residential care activities,115,2475,1875
2015,TLE12,East Riding of Yorkshire,88,Social work activities,64,2050,5000
2016,TLE12,East Riding of Yorkshire,88,Social work activities,76,2350,1800
2017,TLE12,East Riding of Yorkshire,88,Social work activities,68,1800,2050
2018,TLE12,East Riding of Yorkshire,88,Social work activities,58,1650,2100
2019,TLE12,East Riding of Yorkshire,88,Social work activities,52,1600,2200
