DATE,GEOGRAPHY_CODE_ITL321,SIC_2DIGIT_CODE_GVA2023,JOBCOUNT,GVA,Region_name,SIC07_description
2016,TLD46,45,1525,106,East Lancashire,Motor trades
2016,TLD46,46,4635,599,East Lancashire,Wholesale trade
2016,TLD46,47,8010,446,East Lancashire,Retail trade
2016,TLD46,49-51,1750,76,East Lancashire,"Land, water and air transport"
2016,TLD46,52,895,35,East Lancashire,Warehousing and transport support activities
2016,TLD46,53,400,20,East Lancashire,Postal and courier activities
2016,TLD46,55,570,33,East Lancashire,Accommodation
2016,TLD46,56,1950,77,East Lancashire,Food and beverage service activities
2016,TLD46,58-60,95,7,East Lancashire,Publishing; film and TV production and broadcasting
2016,TLD46,61-63,2560,185,East Lancashire,Telecommunications; information technology
2016,TLD46,68,1040,176,East Lancashire,"Real estate activities, excluding imputed rental"
2016,TLD46,69,1495,58,East Lancashire,Legal and accounting activities
2016,TLD46,70,935,24,East Lancashire,Head offices and management consultancy
2016,TLD46,71,1135,28,East Lancashire,Architectural and engineering activities
2016,TLD46,72-73,170,13,East Lancashire,Research and development; advertising and market research
2016,TLD46,74-75,535,28,East Lancashire,"Other professional, scientific and technical activities"
2016,TLD46,77,470,36,East Lancashire,Rental and leasing activities
2016,TLD46,78-80,3190,88,East Lancashire,Employment activities; tourism and security services
2016,TLD46,81,940,13,East Lancashire,Services to buildings and landscape activities
2016,TLD46,82,1090,132,East Lancashire,Office administration and business support activities
2016,TLD46,86,5090,285,East Lancashire,Human health activities
2016,TLD46,87,1970,83,East Lancashire,Residential care activities
2016,TLD46,88,2700,93,East Lancashire,Social work activities
2016,TLD46,90-91,260,3,East Lancashire,"Creative, arts, entertainment and cultural activities"
2016,TLD46,92-93,845,67,East Lancashire,Gambling and betting; sports and recreation activities
2016,TLD46,94,190,2,East Lancashire,Activities of membership organisations
2016,TLD46,95,120,8,East Lancashire,"Repair of computers, personal and household goods"
2016,TLD46,96,455,61,East Lancashire,Other personal service activities
2016,TLD46,AB (1-9),310,14,East Lancashire,"Agriculture, forestry and fishing; mining and quarrying"
2016,TLD46,CA (10-12),2490,101,East Lancashire,"Manufacture of food, beverages and tobacco"
2016,TLD46,CB (13-15),1610,95,East Lancashire,"Manufacture of textiles, wearing apparel and leather"
2016,TLD46,CC (16-18),2085,110,East Lancashire,Manufacture of wood and paper products and printing
2016,TLD46,CD-CG (19-23),2265,218,East Lancashire,"Manufacture of petroleum, chemicals and other minerals"
2016,TLD46,CH (24-25),3040,131,East Lancashire,Manufacture of basic and fabricated metal products
2016,TLD46,CI-CJ (26-27),1235,108,East Lancashire,"Manufacture of electronic, optical and electrical products"
2016,TLD46,CK-CL (28-30),6145,559,East Lancashire,Manufacture of machinery and transport equipment
2016,TLD46,DE (35-39),1175,82,East Lancashire,"Electricity, gas, water; sewerage and waste management"
2016,TLD46,K (64-66),1155,105,East Lancashire,Financial and insurance activities
2016,TLD46,O (84),2240,139,East Lancashire,Public administration and defence
2016,TLD46,P (85),7160,426,East Lancashire,Education
2016,TLD46,T (97-98),0,7,East Lancashire,Activities of households
2016,TLD47,31-32,675,61,Chorley and West Lancashire,Manufacture of furniture; other manufacturing
2016,TLD47,33,245,18,Chorley and West Lancashire,Repair and installation of machinery and equipment
2016,TLD47,41,775,69,Chorley and West Lancashire,Construction of buildings
2016,TLD47,42,1030,77,Chorley and West Lancashire,Civil engineering
2016,TLD47,43,1885,173,Chorley and West Lancashire,Specialised construction activities
2016,TLD47,45,1335,69,Chorley and West Lancashire,Motor trades
2016,TLD47,46,2875,281,Chorley and West Lancashire,Wholesale trade
2016,TLD47,47,3990,231,Chorley and West Lancashire,Retail trade
2016,TLD47,49-51,1730,105,Chorley and West Lancashire,"Land, water and air transport"
2016,TLD47,52,1450,78,Chorley and West Lancashire,Warehousing and transport support activities
2016,TLD47,53,520,23,Chorley and West Lancashire,Postal and courier activities
2016,TLD47,55,655,16,Chorley and West Lancashire,Accommodation
2016,TLD47,56,2170,146,Chorley and West Lancashire,Food and beverage service activities
2016,TLD47,58-60,80,5,Chorley and West Lancashire,Publishing; film and TV production and broadcasting
2016,TLD47,61-63,1780,119,Chorley and West Lancashire,Telecommunications; information technology
2016,TLD47,68,615,129,Chorley and West Lancashire,"Real estate activities, excluding imputed rental"
2016,TLD47,69,1095,67,Chorley and West Lancashire,Legal and accounting activities
2016,TLD47,70,1460,34,Chorley and West Lancashire,Head offices and management consultancy
2016,TLD47,71,1255,26,Chorley and West Lancashire,Architectural and engineering activities
2016,TLD47,72-73,965,73,Chorley and West Lancashire,Research and development; advertising and market research
2016,TLD47,74-75,565,23,Chorley and West Lancashire,"Other professional, scientific and technical activities"
2016,TLD47,77,555,41,Chorley and West Lancashire,Rental and leasing activities
2016,TLD47,78-80,1590,58,Chorley and West Lancashire,Employment activities; tourism and security services
2016,TLD47,81,1360,28,Chorley and West Lancashire,Services to buildings and landscape activities
2016,TLD47,82,635,35,Chorley and West Lancashire,Office administration and business support activities
2016,TLD47,86,3770,240,Chorley and West Lancashire,Human health activities
2016,TLD47,87,1875,68,Chorley and West Lancashire,Residential care activities
2016,TLD47,88,1950,115,Chorley and West Lancashire,Social work activities
2016,TLD47,90-91,205,3,Chorley and West Lancashire,"Creative, arts, entertainment and cultural activities"
2016,TLD47,92-93,535,28,Chorley and West Lancashire,Gambling and betting; sports and recreation activities
2016,TLD47,94,165,3,Chorley and West Lancashire,Activities of membership organisations
2016,TLD47,95,125,7,Chorley and West Lancashire,"Repair of computers, personal and household goods"
2016,TLD47,96,510,53,Chorley and West Lancashire,Other personal service activities
2016,TLD47,AB (1-9),1790,75,Chorley and West Lancashire,"Agriculture, forestry and fishing; mining and quarrying"
2016,TLD47,CA (10-12),2300,136,Chorley and West Lancashire,"Manufacture of food, beverages and tobacco"
2016,TLD47,CB (13-15),870,53,Chorley and West Lancashire,"Manufacture of textiles, wearing apparel and leather"
2016,TLD47,CC (16-18),1915,116,Chorley and West Lancashire,Manufacture of wood and paper products and printing
2016,TLD47,CD-CG (19-23),960,74,Chorley and West Lancashire,"Manufacture of petroleum, chemicals and other minerals"
2016,TLD47,CH (24-25),1365,47,Chorley and West Lancashire,Manufacture of basic and fabricated metal products
2016,TLD47,CI-CJ (26-27),190,14,Chorley and West Lancashire,"Manufacture of electronic, optical and electrical products"
2016,TLD47,CK-CL (28-30),1290,46,Chorley and West Lancashire,Manufacture of machinery and transport equipment
2016,TLD47,DE (35-39),715,77,Chorley and West Lancashire,"Electricity, gas, water; sewerage and waste management"
2016,TLD47,K (64-66),1425,165,Chorley and West Lancashire,Financial and insurance activities
2016,TLD47,O (84),1820,101,Chorley and West Lancashire,Public administration and defence
2016,TLD47,P (85),5215,291,Chorley and West Lancashire,Education
2016,TLD47,T (97-98),0,5,Chorley and West Lancashire,Activities of households
2016,TLD61,31-32,175,20,Warrington,Manufacture of furniture; other manufacturing
2016,TLD61,33,660,73,Warrington,Repair and installation of machinery and equipment
2016,TLD61,41,1275,173,Warrington,Construction of buildings
2016,TLD61,42,1290,200,Warrington,Civil engineering
2016,TLD61,43,2825,290,Warrington,Specialised construction activities
2016,TLD61,45,2080,88,Warrington,Motor trades
2016,TLD61,46,4845,256,Warrington,Wholesale trade
2016,TLD61,47,5025,333,Warrington,Retail trade
2016,TLD61,49-51,2055,86,Warrington,"Land, water and air transport"
2016,TLD61,52,3090,81,Warrington,Warehousing and transport support activities
2016,TLD61,53,1900,158,Warrington,Postal and courier activities
2016,TLD61,55,500,33,Warrington,Accommodation
2016,TLD61,56,2875,152,Warrington,Food and beverage service activities
2016,TLD61,58-60,130,15,Warrington,Publishing; film and TV production and broadcasting
2016,TLD61,61-63,3970,541,Warrington,Telecommunications; information technology
2016,TLD61,68,980,232,Warrington,"Real estate activities, excluding imputed rental"
2016,TLD61,69,9350,114,Warrington,Legal and accounting activities
2016,TLD61,70,3090,123,Warrington,Head offices and management consultancy
2016,TLD61,71,4350,233,Warrington,Architectural and engineering activities
2016,TLD61,72-73,570,74,Warrington,Research and development; advertising and market research
2016,TLD61,74-75,620,37,Warrington,"Other professional, scientific and technical activities"
2016,TLD61,77,840,75,Warrington,Rental and leasing activities
2016,TLD61,78-80,7800,494,Warrington,Employment activities; tourism and security services
2016,TLD61,81,3695,512,Warrington,Services to buildings and landscape activities
2016,TLD61,82,905,22,Warrington,Office administration and business support activities
2016,TLD61,86,5540,268,Warrington,Human health activities
2016,TLD61,87,1370,60,Warrington,Residential care activities
2016,TLD61,88,1750,104,Warrington,Social work activities
2016,TLD61,90-91,185,6,Warrington,"Creative, arts, entertainment and cultural activities"
2016,TLD61,92-93,715,36,Warrington,Gambling and betting; sports and recreation activities
2016,TLD61,94,775,24,Warrington,Activities of membership organisations
2016,TLD61,95,540,94,Warrington,"Repair of computers, personal and household goods"
2016,TLD61,96,505,51,Warrington,Other personal service activities
2016,TLD61,AB (1-9),100,4,Warrington,"Agriculture, forestry and fishing; mining and quarrying"
2016,TLD61,CA (10-12),1245,40,Warrington,"Manufacture of food, beverages and tobacco"
2016,TLD61,CB (13-15),95,8,Warrington,"Manufacture of textiles, wearing apparel and leather"
2016,TLD61,CC (16-18),565,15,Warrington,Manufacture of wood and paper products and printing
2016,TLD61,CD-CG (19-23),940,197,Warrington,"Manufacture of petroleum, chemicals and other minerals"
2016,TLD61,CH (24-25),1890,103,Warrington,Manufacture of basic and fabricated metal products
2016,TLD61,CI-CJ (26-27),570,50,Warrington,"Manufacture of electronic, optical and electrical products"
2016,TLD61,CK-CL (28-30),540,25,Warrington,Manufacture of machinery and transport equipment
2016,TLD61,DE (35-39),2545,346,Warrington,"Electricity, gas, water; sewerage and waste management"
2016,TLD61,K (64-66),1775,84,Warrington,Financial and insurance activities
2016,TLD61,O (84),3790,340,Warrington,Public administration and defence
2016,TLD61,P (85),4235,225,Warrington,Education
2016,TLD61,T (97-98),0,7,Warrington,Activities of households
2016,TLD62,31-32,430,39,Cheshire East,Manufacture of furniture; other manufacturing
2016,TLD62,33,370,20,Cheshire East,Repair and installation of machinery and equipment
2016,TLD62,41,1700,163,Cheshire East,Construction of buildings
2016,TLD62,42,1850,174,Cheshire East,Civil engineering
2016,TLD62,43,2245,206,Cheshire East,Specialised construction activities
2016,TLD62,45,2485,144,Cheshire East,Motor trades
2016,TLD62,46,4740,335,Cheshire East,Wholesale trade
2016,TLD62,47,7970,523,Cheshire East,Retail trade
2016,TLD62,49-51,4390,250,Cheshire East,"Land, water and air transport"
2016,TLD62,52,3825,260,Cheshire East,Warehousing and transport support activities
2016,TLD62,53,760,40,Cheshire East,Postal and courier activities
2016,TLD62,55,1995,119,Cheshire East,Accommodation
2016,TLD62,56,3875,227,Cheshire East,Food and beverage service activities
2016,TLD62,58-60,325,39,Cheshire East,Publishing; film and TV production and broadcasting
2016,TLD62,61-63,5610,483,Cheshire East,Telecommunications; information technology
2016,TLD62,68,1965,339,Cheshire East,"Real estate activities, excluding imputed rental"
2016,TLD62,69,5160,241,Cheshire East,Legal and accounting activities
2016,TLD62,70,5650,95,Cheshire East,Head offices and management consultancy
2016,TLD62,71,2900,145,Cheshire East,Architectural and engineering activities
2016,TLD62,72-73,3130,759,Cheshire East,Research and development; advertising and market research
2016,TLD62,74-75,1420,60,Cheshire East,"Other professional, scientific and technical activities"
2016,TLD62,77,455,49,Cheshire East,Rental and leasing activities
2016,TLD62,78-80,5815,176,Cheshire East,Employment activities; tourism and security services
2016,TLD62,81,1575,60,Cheshire East,Services to buildings and landscape activities
2016,TLD62,82,2240,187,Cheshire East,Office administration and business support activities
2016,TLD62,86,7175,437,Cheshire East,Human health activities
2016,TLD62,87,2450,138,Cheshire East,Residential care activities
2016,TLD62,88,2300,177,Cheshire East,Social work activities
2016,TLD62,90-91,605,28,Cheshire East,"Creative, arts, entertainment and cultural activities"
2016,TLD62,92-93,1035,56,Cheshire East,Gambling and betting; sports and recreation activities
