ITL321CD,year,SIC07_code,value,Region_name,SIC07_description
TLH32,2021,86,142,Thurrock,Human health activities
TLH32,2021,87,14,Thurrock,Residential care activities
TLH32,2021,88,70,Thurrock,Social work activities
TLH32,2021,90-91,15,Thurrock,"Creative, arts, entertainment and cultural activities"
TLH32,2021,92-93,19,Thurrock,Gambling and betting; sports and recreation activities
TLH32,2021,94,3,Thurrock,Activities of membership organisations
TLH32,2021,95,6,Thurrock,"Repair of computers, personal and household goods"
TLH32,2021,96,28,Thurrock,Other personal service activities
TLH32,2021,AB (1-9),8,Thurrock,"Agriculture, forestry and fishing; mining and quarrying"
TLH32,2021,CA (10-12),42,Thurrock,"Manufacture of food, beverages and tobacco"
TLH32,2021,CB (13-15),2,Thurrock,"Manufacture of textiles, wearing apparel and leather"
TLH32,2021,CC (16-18),22,Thurrock,Manufacture of wood and paper products and printing
TLH32,2021,CD-CG (19-23),191,Thurrock,"Manufacture of petroleum, chemicals and other minerals"
TLH32,2021,CH (24-25),19,Thurrock,Manufacture of basic and fabricated metal products
TLH32,2021,CI-CJ (26-27),1,Thurrock,"Manufacture of electronic, optical and electrical products"
TLH32,2021,CK-CL (28-30),3,Thurrock,Manufacture of machinery and transport equipment
TLH32,2021,DE (35-39),90,Thurrock,"Electricity, gas, water; sewerage and waste management"
TLH32,2021,K (64-66),54,Thurrock,Financial and insurance activities
TLH32,2021,O (84),190,Thurrock,Public administration and defence
TLH32,2021,P (85),231,Thurrock,Education
TLH32,2021,T (97-98),7,Thurrock,Activities of households
TLH32,2022,31-32,10,Thurrock,Manufacture of furniture; other manufacturing
TLH32,2022,33,41,Thurrock,Repair and installation of machinery and equipment
TLH32,2022,41,49,Thurrock,Construction of buildings
TLH32,2022,42,68,Thurrock,Civil engineering
TLH32,2022,43,466,Thurrock,Specialised construction activities
TLH32,2022,45,200,Thurrock,Motor trades
TLH32,2022,46,1013,Thurrock,Wholesale trade
TLH32,2022,47,326,Thurrock,Retail trade
TLH32,2022,49-51,331,Thurrock,"Land, water and air transport"
TLH32,2022,52,540,Thurrock,Warehousing and transport support activities
TLH32,2022,53,52,Thurrock,Postal and courier activities
TLH32,2022,55,17,Thurrock,Accommodation
TLH32,2022,56,72,Thurrock,Food and beverage service activities
TLH32,2022,58-60,3,Thurrock,Publishing; film and TV production and broadcasting
TLH32,2022,61-63,29,Thurrock,Telecommunications; information technology
TLH32,2022,68,94,Thurrock,"Real estate activities, excluding imputed rental"
TLH32,2022,68IMP,487,Thurrock,Owner-occupiers' imputed rental
TLH32,2022,69,12,Thurrock,Legal and accounting activities
TLH32,2022,70,19,Thurrock,Head offices and management consultancy
TLH32,2022,71,19,Thurrock,Architectural and engineering activities
TLH32,2022,72-73,5,Thurrock,Research and development; advertising and market research
TLH32,2022,74-75,121,Thurrock,"Other professional, scientific and technical activities"
TLH32,2022,77,113,Thurrock,Rental and leasing activities
TLH32,2022,78-80,91,Thurrock,Employment activities; tourism and security services
TLH32,2022,81,23,Thurrock,Services to buildings and landscape activities
TLH32,2022,82,12,Thurrock,Office administration and business support activities
TLH32,2022,86,138,Thurrock,Human health activities
TLH32,2022,87,13,Thurrock,Residential care activities
TLH32,2022,88,86,Thurrock,Social work activities
TLH32,2022,90-91,17,Thurrock,"Creative, arts, entertainment and cultural activities"
TLH32,2022,92-93,15,Thurrock,Gambling and betting; sports and recreation activities
TLH32,2022,94,4,Thurrock,Activities of membership organisations
TLH32,2022,95,12,Thurrock,"Repair of computers, personal and household goods"
TLH32,2022,96,39,Thurrock,Other personal service activities
TLH32,2022,AB (1-9),8,Thurrock,"Agriculture, forestry and fishing; mining and quarrying"
TLH32,2022,CA (10-12),29,Thurrock,"Manufacture of food, beverages and tobacco"
TLH32,2022,CB (13-15),2,Thurrock,"Manufacture of textiles, wearing apparel and leather"
TLH32,2022,CC (16-18),25,Thurrock,Manufacture of wood and paper products and printing
TLH32,2022,CD-CG (19-23),258,Thurrock,"Manufacture of petroleum, chemicals and other minerals"
TLH32,2022,CH (24-25),23,Thurrock,Manufacture of basic and fabricated metal products
TLH32,2022,CI-CJ (26-27),1,Thurrock,"Manufacture of electronic, optical and electrical products"
TLH32,2022,CK-CL (28-30),4,Thurrock,Manufacture of machinery and transport equipment
TLH32,2022,DE (35-39),111,Thurrock,"Electricity, gas, water; sewerage and waste management"
TLH32,2022,K (64-66),68,Thurrock,Financial and insurance activities
TLH32,2022,O (84),207,Thurrock,Public administration and defence
TLH32,2022,P (85),216,Thurrock,Education
TLH32,2022,T (97-98),3,Thurrock,Activities of households
TLH32,2023,31-32,10,Thurrock,Manufacture of furniture; other manufacturing
TLH32,2023,33,45,Thurrock,Repair and installation of machinery and equipment
TLH32,2023,41,56,Thurrock,Construction of buildings
TLH32,2023,42,78,Thurrock,Civil engineering
TLH32,2023,43,520,Thurrock,Specialised construction activities
TLH32,2023,45,274,Thurrock,Motor trades
TLH32,2023,46,1240,Thurrock,Wholesale trade
TLH32,2023,47,319,Thurrock,Retail trade
TLH32,2023,49-51,335,Thurrock,"Land, water and air transport"
TLH32,2023,52,468,Thurrock,Warehousing and transport support activities
TLH32,2023,53,57,Thurrock,Postal and courier activities
TLH32,2023,55,31,Thurrock,Accommodation
TLH32,2023,56,73,Thurrock,Food and beverage service activities
TLH32,2023,58-60,3,Thurrock,Publishing; film and TV production and broadcasting
TLH32,2023,61-63,28,Thurrock,Telecommunications; information technology
TLH32,2023,68,71,Thurrock,"Real estate activities, excluding imputed rental"
TLH32,2023,68IMP,558,Thurrock,Owner-occupiers' imputed rental
TLH32,2023,69,13,Thurrock,Legal and accounting activities
TLH32,2023,70,19,Thurrock,Head offices and management consultancy
TLH32,2023,71,34,Thurrock,Architectural and engineering activities
TLH32,2023,72-73,6,Thurrock,Research and development; advertising and market research
TLH32,2023,74-75,115,Thurrock,"Other professional, scientific and technical activities"
TLH32,2023,77,107,Thurrock,Rental and leasing activities
TLH32,2023,78-80,95,Thurrock,Employment activities; tourism and security services
TLH32,2023,81,28,Thurrock,Services to buildings and landscape activities
TLH32,2023,82,17,Thurrock,Office administration and business support activities
TLH32,2023,86,165,Thurrock,Human health activities
TLH32,2023,87,15,Thurrock,Residential care activities
TLH32,2023,88,92,Thurrock,Social work activities
TLH32,2023,90-91,19,Thurrock,"Creative, arts, entertainment and cultural activities"
TLH32,2023,92-93,16,Thurrock,Gambling and betting; sports and recreation activities
TLH32,2023,94,4,Thurrock,Activities of membership organisations
TLH32,2023,95,11,Thurrock,"Repair of computers, personal and household goods"
TLH32,2023,96,46,Thurrock,Other personal service activities
TLH32,2023,AB (1-9),8,Thurrock,"Agriculture, forestry and fishing; mining and quarrying"
TLH32,2023,CA (10-12),32,Thurrock,"Manufacture of food, beverages and tobacco"
TLH32,2023,CB (13-15),1,Thurrock,"Manufacture of textiles, wearing apparel and leather"
TLH32,2023,CC (16-18),23,Thurrock,Manufacture of wood and paper products and printing
TLH32,2023,CD-CG (19-23),320,Thurrock,"Manufacture of petroleum, chemicals and other minerals"
TLH32,2023,CH (24-25),27,Thurrock,Manufacture of basic and fabricated metal products
TLH32,2023,CI-CJ (26-27),1,Thurrock,"Manufacture of electronic, optical and electrical products"
TLH32,2023,CK-CL (28-30),5,Thurrock,Manufacture of machinery and transport equipment
TLH32,2023,DE (35-39),134,Thurrock,"Electricity, gas, water; sewerage and waste management"
TLH32,2023,K (64-66),72,Thurrock,Financial and insurance activities
TLH32,2023,O (84),206,Thurrock,Public administration and defence
TLH32,2023,P (85),238,Thurrock,Education
TLH32,2023,T (97-98),3,Thurrock,Activities of households
TLH34,1998,31-32,50,Essex Haven Gateway,Manufacture of furniture; other manufacturing
TLH34,1998,33,7,Essex Haven Gateway,Repair and installation of machinery and equipment
TLH34,1998,41,85,Essex Haven Gateway,Construction of buildings
TLH34,1998,42,66,Essex Haven Gateway,Civil engineering
TLH34,1998,43,151,Essex Haven Gateway,Specialised construction activities
TLH34,1998,45,90,Essex Haven Gateway,Motor trades
TLH34,1998,46,187,Essex Haven Gateway,Wholesale trade
TLH34,1998,47,321,Essex Haven Gateway,Retail trade
TLH34,1998,49-51,119,Essex Haven Gateway,"Land, water and air transport"
TLH34,1998,52,65,Essex Haven Gateway,Warehousing and transport support activities
TLH34,1998,53,26,Essex Haven Gateway,Postal and courier activities
TLH34,1998,55,21,Essex Haven Gateway,Accommodation
TLH34,1998,56,96,Essex Haven Gateway,Food and beverage service activities
TLH34,1998,58-60,47,Essex Haven Gateway,Publishing; film and TV production and broadcasting
TLH34,1998,61-63,72,Essex Haven Gateway,Telecommunications; information technology
TLH34,1998,68,110,Essex Haven Gateway,"Real estate activities, excluding imputed rental"
TLH34,1998,68IMP,720,Essex Haven Gateway,Owner-occupiers' imputed rental
TLH34,1998,69,45,Essex Haven Gateway,Legal and accounting activities
TLH34,1998,70,37,Essex Haven Gateway,Head offices and management consultancy
TLH34,1998,71,63,Essex Haven Gateway,Architectural and engineering activities
TLH34,1998,72-73,16,Essex Haven Gateway,Research and development; advertising and market research
TLH34,1998,74-75,27,Essex Haven Gateway,"Other professional, scientific and technical activities"
TLH34,1998,77,31,Essex Haven Gateway,Rental and leasing activities
TLH34,1998,78-80,62,Essex Haven Gateway,Employment activities; tourism and security services
TLH34,1998,81,16,Essex Haven Gateway,Services to buildings and landscape activities
TLH34,1998,82,17,Essex Haven Gateway,Office administration and business support activities
TLH34,1998,86,143,Essex Haven Gateway,Human health activities
TLH34,1998,87,61,Essex Haven Gateway,Residential care activities
TLH34,1998,88,31,Essex Haven Gateway,Social work activities
TLH34,1998,90-91,10,Essex Haven Gateway,"Creative, arts, entertainment and cultural activities"
TLH34,1998,92-93,23,Essex Haven Gateway,Gambling and betting; sports and recreation activities
TLH34,1998,94,12,Essex Haven Gateway,Activities of membership organisations
TLH34,1998,95,2,Essex Haven Gateway,"Repair of computers, personal and household goods"
TLH34,1998,96,54,Essex Haven Gateway,Other personal service activities
TLH34,1998,AB (1-9),114,Essex Haven Gateway,"Agriculture, forestry and fishing; mining and quarrying"
TLH34,1998,CA (10-12),150,Essex Haven Gateway,"Manufacture of food, beverages and tobacco"
TLH34,1998,CB (13-15),15,Essex Haven Gateway,"Manufacture of textiles, wearing apparel and leather"
TLH34,1998,CC (16-18),94,Essex Haven Gateway,Manufacture of wood and paper products and printing
TLH34,1998,CD-CG (19-23),191,Essex Haven Gateway,"Manufacture of petroleum, chemicals and other minerals"
TLH34,1998,CH (24-25),95,Essex Haven Gateway,Manufacture of basic and fabricated metal products
TLH34,1998,CI-CJ (26-27),89,Essex Haven Gateway,"Manufacture of electronic, optical and electrical products"
TLH34,1998,CK-CL (28-30),39,Essex Haven Gateway,Manufacture of machinery and transport equipment
TLH34,1998,DE (35-39),165,Essex Haven Gateway,"Electricity, gas, water; sewerage and waste management"
TLH34,1998,K (64-66),310,Essex Haven Gateway,Financial and insurance activities
TLH34,1998,O (84),215,Essex Haven Gateway,Public administration and defence
TLH34,1998,P (85),245,Essex Haven Gateway,Education
TLH34,1998,T (97-98),10,Essex Haven Gateway,Activities of households
TLH34,1999,31-32,50,Essex Haven Gateway,Manufacture of furniture; other manufacturing
TLH34,1999,33,8,Essex Haven Gateway,Repair and installation of machinery and equipment
TLH34,1999,41,88,Essex Haven Gateway,Construction of buildings
TLH34,1999,42,69,Essex Haven Gateway,Civil engineering
TLH34,1999,43,162,Essex Haven Gateway,Specialised construction activities
TLH34,1999,45,93,Essex Haven Gateway,Motor trades
TLH34,1999,46,191,Essex Haven Gateway,Wholesale trade
TLH34,1999,47,307,Essex Haven Gateway,Retail trade
TLH34,1999,49-51,140,Essex Haven Gateway,"Land, water and air transport"
TLH34,1999,52,67,Essex Haven Gateway,Warehousing and transport support activities
TLH34,1999,53,29,Essex Haven Gateway,Postal and courier activities
TLH34,1999,55,23,Essex Haven Gateway,Accommodation
TLH34,1999,56,101,Essex Haven Gateway,Food and beverage service activities
TLH34,1999,58-60,46,Essex Haven Gateway,Publishing; film and TV production and broadcasting
TLH34,1999,61-63,87,Essex Haven Gateway,Telecommunications; information technology
TLH34,1999,68,114,Essex Haven Gateway,"Real estate activities, excluding imputed rental"
TLH34,1999,68IMP,736,Essex Haven Gateway,Owner-occupiers' imputed rental
TLH34,1999,69,51,Essex Haven Gateway,Legal and accounting activities
TLH34,1999,70,36,Essex Haven Gateway,Head offices and management consultancy
TLH34,1999,71,67,Essex Haven Gateway,Architectural and engineering activities
TLH34,1999,72-73,18,Essex Haven Gateway,Research and development; advertising and market research
TLH34,1999,74-75,29,Essex Haven Gateway,"Other professional, scientific and technical activities"
TLH34,1999,77,35,Essex Haven Gateway,Rental and leasing activities
TLH34,1999,78-80,66,Essex Haven Gateway,Employment activities; tourism and security services
TLH34,1999,81,17,Essex Haven Gateway,Services to buildings and landscape activities
TLH34,1999,82,19,Essex Haven Gateway,Office administration and business support activities
TLH34,1999,86,145,Essex Haven Gateway,Human health activities
TLH34,1999,87,67,Essex Haven Gateway,Residential care activities
TLH34,1999,88,35,Essex Haven Gateway,Social work activities
TLH34,1999,90-91,12,Essex Haven Gateway,"Creative, arts, entertainment and cultural activities"
TLH34,1999,92-93,24,Essex Haven Gateway,Gambling and betting; sports and recreation activities
TLH34,1999,94,12,Essex Haven Gateway,Activities of membership organisations
TLH34,1999,95,2,Essex Haven Gateway,"Repair of computers, personal and household goods"
TLH34,1999,96,54,Essex Haven Gateway,Other personal service activities
TLH34,1999,AB (1-9),102,Essex Haven Gateway,"Agriculture, forestry and fishing; mining and quarrying"
TLH34,1999,CA (10-12),139,Essex Haven Gateway,"Manufacture of food, beverages and tobacco"
TLH34,1999,CB (13-15),14,Essex Haven Gateway,"Manufacture of textiles, wearing apparel and leather"
TLH34,1999,CC (16-18),86,Essex Haven Gateway,Manufacture of wood and paper products and printing
TLH34,1999,CD-CG (19-23),166,Essex Haven Gateway,"Manufacture of petroleum, chemicals and other minerals"
TLH34,1999,CH (24-25),88,Essex Haven Gateway,Manufacture of basic and fabricated metal products
TLH34,1999,CI-CJ (26-27),77,Essex Haven Gateway,"Manufacture of electronic, optical and electrical products"
TLH34,1999,CK-CL (28-30),43,Essex Haven Gateway,Manufacture of machinery and transport equipment
TLH34,1999,DE (35-39),161,Essex Haven Gateway,"Electricity, gas, water; sewerage and waste management"
TLH34,1999,K (64-66),270,Essex Haven Gateway,Financial and insurance activities
TLH34,1999,O (84),238,Essex Haven Gateway,Public administration and defence
