DATE,GEOGRAPHY_NAME,SIC_3GROUP_NAME,SIC_3GROUP_CODE,JOBCOUNT
2023,Barking & Dagenham and Havering,Production sector,A-E,8305
2023,Barking & Dagenham and Havering,Construction,F (41-43),9515
2023,Barking & Dagenham and Havering,Services sector,G-T,78740
2023,Barnet,Production sector,A-E,3195
2023,Barnet,Construction,F (41-43),7335
2023,Barnet,Services sector,G-T,78255
2023,"Barnsley, Doncaster and Rotherham",Production sector,A-E,36935
2023,"Barnsley, Doncaster and Rotherham",Construction,F (41-43),16615
2023,"Barnsley, Doncaster and Rotherham",Services sector,G-T,157480
2023,"Bath and North East Somerset, North Somerset and South Gloucestershire",Production sector,A-E,31310
2023,"Bath and North East Somerset, North Somerset and South Gloucestershire",Construction,F (41-43),18660
2023,"Bath and North East Somerset, North Somerset and South Gloucestershire",Services sector,G-T,186550
2023,Bedford,Production sector,A-E,6015
2023,Bedford,Construction,F (41-43),3755
2023,Bedford,Services sector,G-T,47295
2023,Berkshire,Production sector,A-E,36875
2023,Berkshire,Construction,F (41-43),15925
2023,Berkshire,Services sector,G-T,343415
2023,Bexley and Greenwich,Production sector,A-E,9345
2023,Bexley and Greenwich,Construction,F (41-43),8330
2023,Bexley and Greenwich,Services sector,G-T,87920
2023,Birmingham,Production sector,A-E,31550
2023,Birmingham,Construction,F (41-43),16720
2023,Birmingham,Services sector,G-T,339015
2023,Blackburn with Darwen,Production sector,A-E,10335
2023,Blackburn with Darwen,Construction,F (41-43),2815
2023,Blackburn with Darwen,Services sector,G-T,34980
2023,Blackpool,Production sector,A-E,4540
2023,Blackpool,Construction,F (41-43),1470
2023,Blackpool,Services sector,G-T,32635
2023,"Bournemouth, Christchurch and Poole",Production sector,A-E,11130
2023,"Bournemouth, Christchurch and Poole",Construction,F (41-43),3740
2023,"Bournemouth, Christchurch and Poole",Services sector,G-T,29415
2023,Bradford,Production sector,A-E,23550
2023,Bradford,Construction,F (41-43),7240
2023,Bradford,Services sector,G-T,103270
