ITL_code,Region_name,year,hoursworked
TLJ25,West Surrey,2020,11681918
TLJ25,West Surrey,2021,12436684
TLJ25,West Surrey,2022,12360399
TLJ26,East Surrey,2004,5282001
TLJ26,East Surrey,2005,5448932
TLJ26,East Surrey,2006,5621670
TLJ26,East Surrey,2007,5691742
TLJ26,East Surrey,2008,5628252
TLJ26,East Surrey,2009,5765079
TLJ26,East Surrey,2010,6037398
TLJ26,East Surrey,2011,6078913
TLJ26,East Surrey,2012,5701771
TLJ26,East Surrey,2013,5676670
TLJ26,East Surrey,2014,5976929
TLJ26,East Surrey,2015,5824062
TLJ26,East Surrey,2016,6404516
TLJ26,East Surrey,2017,6254088
TLJ26,East Surrey,2018,5712146
TLJ26,East Surrey,2019,6397217
TLJ26,East Surrey,2020,5575711
TLJ26,East Surrey,2021,6059693
TLJ26,East Surrey,2022,5989234
TLJ27,West Sussex (South West),2004,5219879
TLJ27,West Sussex (South West),2005,5323073
TLJ27,West Sussex (South West),2006,5453881
TLJ27,West Sussex (South West),2007,5543523
TLJ27,West Sussex (South West),2008,5385897
TLJ27,West Sussex (South West),2009,5277423
TLJ27,West Sussex (South West),2010,5335952
TLJ27,West Sussex (South West),2011,5400329
TLJ27,West Sussex (South West),2012,5952550
TLJ27,West Sussex (South West),2013,5489013
TLJ27,West Sussex (South West),2014,6216380
TLJ27,West Sussex (South West),2015,5721122
TLJ27,West Sussex (South West),2016,5791729
TLJ27,West Sussex (South West),2017,5466105
TLJ27,West Sussex (South West),2018,6019446
TLJ27,West Sussex (South West),2019,6154740
TLJ27,West Sussex (South West),2020,5379143
TLJ27,West Sussex (South West),2021,6036549
TLJ27,West Sussex (South West),2022,5508590
TLJ28,West Sussex (North East),2004,6317556
TLJ28,West Sussex (North East),2005,6167840
TLJ28,West Sussex (North East),2006,6360254
TLJ28,West Sussex (North East),2007,6134603
TLJ28,West Sussex (North East),2008,6491138
TLJ28,West Sussex (North East),2009,5827159
TLJ28,West Sussex (North East),2010,6323657
TLJ28,West Sussex (North East),2011,6161374
TLJ28,West Sussex (North East),2012,6291042
TLJ28,West Sussex (North East),2013,6727630
TLJ28,West Sussex (North East),2014,6310182
TLJ28,West Sussex (North East),2015,6194158
TLJ28,West Sussex (North East),2016,7431097
TLJ28,West Sussex (North East),2017,6718180
TLJ28,West Sussex (North East),2018,7011122
TLJ28,West Sussex (North East),2019,7323927
TLJ28,West Sussex (North East),2020,6128404
TLJ28,West Sussex (North East),2021,5999091
TLJ28,West Sussex (North East),2022,6831760
TLJ31,Portsmouth,2004,3271469
TLJ31,Portsmouth,2005,3308778
TLJ31,Portsmouth,2006,3206635
TLJ31,Portsmouth,2007,3106260
TLJ31,Portsmouth,2008,3105804
TLJ31,Portsmouth,2009,3237181
TLJ31,Portsmouth,2010,3383277
TLJ31,Portsmouth,2011,3225114
TLJ31,Portsmouth,2012,3571789
TLJ31,Portsmouth,2013,3335127
TLJ31,Portsmouth,2014,3288511
TLJ31,Portsmouth,2015,3314289
TLJ31,Portsmouth,2016,3314761
TLJ31,Portsmouth,2017,3403580
TLJ31,Portsmouth,2018,3183221
TLJ31,Portsmouth,2019,3317725
TLJ31,Portsmouth,2020,2995747
TLJ31,Portsmouth,2021,3375449
TLJ31,Portsmouth,2022,3228209
TLJ32,Southampton,2004,3883815
TLJ32,Southampton,2005,4024033
TLJ32,Southampton,2006,3843139
TLJ32,Southampton,2007,3743309
TLJ32,Southampton,2008,3520417
TLJ32,Southampton,2009,3567679
TLJ32,Southampton,2010,3308532
TLJ32,Southampton,2011,3249886
TLJ32,Southampton,2012,3440403
TLJ32,Southampton,2013,3754976
TLJ32,Southampton,2014,3811300
TLJ32,Southampton,2015,3856360
TLJ32,Southampton,2016,3858425
TLJ32,Southampton,2017,3914054
TLJ32,Southampton,2018,3643406
TLJ32,Southampton,2019,3695255
TLJ32,Southampton,2020,3462241
TLJ32,Southampton,2021,3785435
TLJ32,Southampton,2022,3873547
TLJ34,Isle of Wight,2004,1498875
TLJ34,Isle of Wight,2005,1536383
TLJ34,Isle of Wight,2006,1660397
TLJ34,Isle of Wight,2007,1626267
TLJ34,Isle of Wight,2008,1612857
TLJ34,Isle of Wight,2009,1570170
TLJ34,Isle of Wight,2010,1465373
TLJ34,Isle of Wight,2011,1521609
TLJ34,Isle of Wight,2012,1518741
TLJ34,Isle of Wight,2013,1596062
TLJ34,Isle of Wight,2014,1568249
TLJ34,Isle of Wight,2015,1640407
TLJ34,Isle of Wight,2016,1617828
TLJ34,Isle of Wight,2017,1664750
TLJ34,Isle of Wight,2018,1708833
TLJ34,Isle of Wight,2019,1674129
TLJ34,Isle of Wight,2020,1470075
TLJ34,Isle of Wight,2021,1626166
TLJ34,Isle of Wight,2022,1605170
TLJ35,South Hampshire,2004,5293708
TLJ35,South Hampshire,2005,5459138
TLJ35,South Hampshire,2006,5359684
TLJ35,South Hampshire,2007,5505977
TLJ35,South Hampshire,2008,5852694
TLJ35,South Hampshire,2009,5427497
TLJ35,South Hampshire,2010,5421931
TLJ35,South Hampshire,2011,5702797
TLJ35,South Hampshire,2012,5700142
TLJ35,South Hampshire,2013,5549956
TLJ35,South Hampshire,2014,6125043
TLJ35,South Hampshire,2015,5867587
TLJ35,South Hampshire,2016,5869279
TLJ35,South Hampshire,2017,5635905
TLJ35,South Hampshire,2018,5371340
TLJ35,South Hampshire,2019,5765843
TLJ35,South Hampshire,2020,5245548
TLJ35,South Hampshire,2021,5311328
TLJ35,South Hampshire,2022,5475728
TLJ36,Central Hampshire,2004,7433530
TLJ36,Central Hampshire,2005,7483744
TLJ36,Central Hampshire,2006,7756258
TLJ36,Central Hampshire,2007,7970056
TLJ36,Central Hampshire,2008,7934655
TLJ36,Central Hampshire,2009,7635995
TLJ36,Central Hampshire,2010,7568148
TLJ36,Central Hampshire,2011,7960789
TLJ36,Central Hampshire,2012,8127880
TLJ36,Central Hampshire,2013,8002821
TLJ36,Central Hampshire,2014,8325207
TLJ36,Central Hampshire,2015,8564767
TLJ36,Central Hampshire,2016,8798088
TLJ36,Central Hampshire,2017,8226904
TLJ36,Central Hampshire,2018,8435806
TLJ36,Central Hampshire,2019,8728844
TLJ36,Central Hampshire,2020,7488512
TLJ36,Central Hampshire,2021,7912146
TLJ36,Central Hampshire,2022,8419175
TLJ37,North Hampshire,2004,5560235
TLJ37,North Hampshire,2005,5389791
TLJ37,North Hampshire,2006,5459370
TLJ37,North Hampshire,2007,5570172
TLJ37,North Hampshire,2008,5485937
TLJ37,North Hampshire,2009,5036122
TLJ37,North Hampshire,2010,5094957
TLJ37,North Hampshire,2011,5592035
TLJ37,North Hampshire,2012,5936114
TLJ37,North Hampshire,2013,5910598
TLJ37,North Hampshire,2014,5861091
TLJ37,North Hampshire,2015,5831422
TLJ37,North Hampshire,2016,5837036
TLJ37,North Hampshire,2017,5895997
TLJ37,North Hampshire,2018,5614285
TLJ37,North Hampshire,2019,5526796
TLJ37,North Hampshire,2020,4920555
TLJ37,North Hampshire,2021,5311877
TLJ37,North Hampshire,2022,5746162
TLJ41,Medway,2004,2807743
TLJ41,Medway,2005,2991389
TLJ41,Medway,2006,2848298
TLJ41,Medway,2007,2858874
TLJ41,Medway,2008,2848911
TLJ41,Medway,2009,2523727
TLJ41,Medway,2010,2821011
TLJ41,Medway,2011,2746876
TLJ41,Medway,2012,3102219
TLJ41,Medway,2013,2845118
TLJ41,Medway,2014,2935537
TLJ41,Medway,2015,2897840
TLJ41,Medway,2016,3055059
TLJ41,Medway,2017,3066904
TLJ41,Medway,2018,2937935
TLJ41,Medway,2019,2954497
TLJ41,Medway,2020,2883794
TLJ41,Medway,2021,3151627
TLJ41,Medway,2022,3457482
TLJ43,Kent Thames Gateway,2004,4138571
TLJ43,Kent Thames Gateway,2005,4185933
TLJ43,Kent Thames Gateway,2006,3862742
TLJ43,Kent Thames Gateway,2007,4102259
TLJ43,Kent Thames Gateway,2008,4077311
TLJ43,Kent Thames Gateway,2009,4309396
TLJ43,Kent Thames Gateway,2010,4218990
TLJ43,Kent Thames Gateway,2011,4426214
TLJ43,Kent Thames Gateway,2012,4238778
TLJ43,Kent Thames Gateway,2013,4654891
TLJ43,Kent Thames Gateway,2014,4512811
TLJ43,Kent Thames Gateway,2015,4552119
TLJ43,Kent Thames Gateway,2016,4997291
TLJ43,Kent Thames Gateway,2017,4949912
TLJ43,Kent Thames Gateway,2018,4923309
TLJ43,Kent Thames Gateway,2019,4925342
TLJ43,Kent Thames Gateway,2020,4177420
TLJ43,Kent Thames Gateway,2021,4806131
TLJ43,Kent Thames Gateway,2022,5199422
TLJ44,East Kent,2004,5733108
TLJ44,East Kent,2005,5727894
TLJ44,East Kent,2006,5851300
TLJ44,East Kent,2007,6234402
TLJ44,East Kent,2008,6220917
TLJ44,East Kent,2009,5798523
TLJ44,East Kent,2010,5711248
TLJ44,East Kent,2011,5707952
TLJ44,East Kent,2012,5763831
TLJ44,East Kent,2013,5801101
TLJ44,East Kent,2014,5985705
TLJ44,East Kent,2015,6016693
TLJ44,East Kent,2016,6550767
TLJ44,East Kent,2017,6365099
TLJ44,East Kent,2018,6305853
TLJ44,East Kent,2019,6722385
TLJ44,East Kent,2020,5678452
TLJ44,East Kent,2021,6072225
TLJ44,East Kent,2022,7166562
TLJ45,Mid Kent,2004,4169777
TLJ45,Mid Kent,2005,4254560
TLJ45,Mid Kent,2006,4050514
TLJ45,Mid Kent,2007,4417778
TLJ45,Mid Kent,2008,4230573
TLJ45,Mid Kent,2009,4044261
TLJ45,Mid Kent,2010,4103544
TLJ45,Mid Kent,2011,4382715
TLJ45,Mid Kent,2012,4261321
TLJ45,Mid Kent,2013,4485067
TLJ45,Mid Kent,2014,4685937
TLJ45,Mid Kent,2015,4564620
TLJ45,Mid Kent,2016,4876022
TLJ45,Mid Kent,2017,4563964
TLJ45,Mid Kent,2018,4481553
TLJ45,Mid Kent,2019,5007708
TLJ45,Mid Kent,2020,4291084
TLJ45,Mid Kent,2021,4731530
TLJ45,Mid Kent,2022,4682381
TLJ46,West Kent,2004,4921229
TLJ46,West Kent,2005,5304574
TLJ46,West Kent,2006,4669251
TLJ46,West Kent,2007,4659846
TLJ46,West Kent,2008,4993412
TLJ46,West Kent,2009,5069229
TLJ46,West Kent,2010,4639134
TLJ46,West Kent,2011,5176864
TLJ46,West Kent,2012,5245548
TLJ46,West Kent,2013,5259006
TLJ46,West Kent,2014,5543391
TLJ46,West Kent,2015,5727471
TLJ46,West Kent,2016,5508666
TLJ46,West Kent,2017,5675536
TLJ46,West Kent,2018,5333113
TLJ46,West Kent,2019,5965673
TLJ46,West Kent,2020,5091137
TLJ46,West Kent,2021,6325410
TLJ46,West Kent,2022,5894180
TLK11,"Bristol, City of",2004,7581344
TLK11,"Bristol, City of",2005,7957794
TLK11,"Bristol, City of",2006,8035094
TLK11,"Bristol, City of",2007,8137946
TLK11,"Bristol, City of",2008,7882682
TLK11,"Bristol, City of",2009,7783899
TLK11,"Bristol, City of",2010,7644898
TLK11,"Bristol, City of",2011,8060172
TLK11,"Bristol, City of",2012,8248924
TLK11,"Bristol, City of",2013,8628485
TLK11,"Bristol, City of",2014,8767164
TLK11,"Bristol, City of",2015,8740929
TLK11,"Bristol, City of",2016,8667603
TLK11,"Bristol, City of",2017,9335676
TLK11,"Bristol, City of",2018,9133598
TLK11,"Bristol, City of",2019,9459406
TLK11,"Bristol, City of",2020,8625914
TLK11,"Bristol, City of",2021,9467337
TLK11,"Bristol, City of",2022,10216249
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2004,9586716
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2005,9565777
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2006,9875276
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2007,9580822
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2008,9524088
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2009,9663583
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2010,9709036
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2011,9844770
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2012,9697256
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2013,9815617
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2014,9968016
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2015,9793741
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2016,10373571
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2017,10113736
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2018,10569307
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2019,10508035
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2020,10212005
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2021,10752832
TLK12,"Bath and North East Somerset, North Somerset and South Gloucestershire",2022,11161512
TLK13,Gloucestershire CC,2004,9221801
TLK13,Gloucestershire CC,2005,8531804
TLK13,Gloucestershire CC,2006,8674287
TLK13,Gloucestershire CC,2007,8637957
TLK13,Gloucestershire CC,2008,9015777
TLK13,Gloucestershire CC,2009,8930509
TLK13,Gloucestershire CC,2010,9007734
TLK13,Gloucestershire CC,2011,9184682
TLK13,Gloucestershire CC,2012,9455389
TLK13,Gloucestershire CC,2013,9668640
TLK13,Gloucestershire CC,2014,9940728
TLK13,Gloucestershire CC,2015,10168877
TLK13,Gloucestershire CC,2016,9921176
TLK13,Gloucestershire CC,2017,9597421
TLK13,Gloucestershire CC,2018,10383012
TLK13,Gloucestershire CC,2019,10388844
